preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Robust standardize (median/IQR),Class-conditional PCA,Hist Gradient Boosting,0.797334,True,False,True,False,0.7258064516129032,0.6545454545454545,0.7954545454545454,0.9,0.4090909090909091,
Robust standardize (median/IQR),Class-conditional PCA,Logistic Regression,0.812786,True,False,True,False,0.8064516129032258,0.7681818181818182,0.8125,0.9,0.6363636363636364,
Robust standardize (median/IQR),Class-conditional PCA,SVM (linear),0.762234,True,False,True,False,0.7580645161290323,0.7102272727272727,0.3375,0.875,0.5454545454545454,
Robust standardize (median/IQR),Class-conditional PCA,SVM (RBF),0.731926,True,False,True,False,0.8064516129032258,0.7579545454545455,0.7840909090909091,0.925,0.5909090909090909,
Robust standardize (median/IQR),Class-conditional PCA,Decision Tree,0.652837,True,False,True,True,0.6290322580645161,0.4875,0.4875,0.975,0.0,
Robust standardize (median/IQR),Class-conditional PCA,Naive Bayes,0.654588,True,False,True,False,0.7580645161290323,0.7818181818181817,0.8397727272727272,0.7,0.8636363636363636,
Robust standardize (median/IQR),Class-conditional PCA,k-NN,0.654913,True,False,True,False,0.6935483870967742,0.5988636363636364,0.7056818181818181,0.925,0.2727272727272727,
Robust standardize (median/IQR),Class-conditional PCA,K-TSP (Top-Scoring Pairs),0.700279,True,False,True,False,0.7741935483870968,0.7840909090909092,0.8818181818181818,0.75,0.8181818181818182,
Robust standardize (median/IQR),Class-conditional PCA,Nearest Shrunken Centroid,0.648306,True,False,True,False,0.5967741935483871,0.6363636363636364,0.6613636363636364,0.5,0.7727272727272727,
Robust standardize (median/IQR),Rank transform (TSP-style),Random Forest,5.10391,True,False,True,False,0.8709677419354839,0.8488636363636364,0.8892045454545454,0.925,0.7727272727272727,
Robust standardize (median/IQR),Rank transform (TSP-style),Gradient Boosting,5.592831,True,False,True,False,0.8387096774193549,0.803409090909091,0.8562500000000001,0.925,0.6818181818181818,
Robust standardize (median/IQR),Rank transform (TSP-style),Hist Gradient Boosting,3.119523,True,False,True,False,0.7903225806451613,0.7659090909090909,0.8386363636363636,0.85,0.6818181818181818,
