preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Standardize (z-score),Rank transform (TSP-style),Decision Tree,0.789859,True,False,True,False,0.8181818181818182,0.7377495462794919,0.7377495462794919,0.5789473684210527,0.896551724137931,
Standardize (z-score),Rank transform (TSP-style),Naive Bayes,0.466513,True,False,True,False,0.8311688311688312,0.7994555353901995,0.8611615245009074,0.7368421052631579,0.8620689655172413,
Standardize (z-score),Rank transform (TSP-style),k-NN,0.460009,True,False,True,False,0.8441558441558441,0.7549909255898366,0.9024500907441017,0.5789473684210527,0.9310344827586207,
Standardize (z-score),Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),3.399462,True,False,True,False,0.8051948051948052,0.8706896551724138,0.9546279491833031,1.0,0.7413793103448276,
Standardize (z-score),Rank transform (TSP-style),Nearest Shrunken Centroid,0.448332,True,False,True,False,0.8181818181818182,0.8262250453720508,0.8262250453720508,0.8421052631578947,0.8103448275862069,
Standardize (z-score),Select best 500 genes,Random Forest,4.620017,True,False,True,False,0.922077922077922,0.8598003629764065,0.9677858439201452,0.7368421052631579,0.9827586206896551,
Standardize (z-score),Select best 500 genes,Gradient Boosting,1.986991,True,False,True,False,0.8571428571428571,0.7813067150635209,0.8579854809437386,0.631578947368421,0.9310344827586207,
Standardize (z-score),Select best 500 genes,Hist Gradient Boosting,0.860738,True,False,True,False,0.9090909090909091,0.8688747731397459,0.9872958257713249,0.7894736842105263,0.9482758620689655,
Standardize (z-score),Select best 500 genes,Logistic Regression,0.138616,True,False,True,False,0.961038961038961,0.9387477313974592,0.9981851179673321,0.8947368421052632,0.9827586206896551,
Standardize (z-score),Select best 500 genes,SVM (linear),0.214037,True,False,True,False,0.961038961038961,0.9387477313974592,0.9981851179673321,0.8947368421052632,0.9827586206896551,
Standardize (z-score),Select best 500 genes,SVM (RBF),0.21538,True,False,True,False,0.935064935064935,0.8861161524500907,0.9727767695099818,0.7894736842105263,0.9827586206896551,
Standardize (z-score),Select best 500 genes,Decision Tree,0.136596,True,False,True,False,0.7922077922077922,0.7382032667876588,0.7382032667876588,0.631578947368421,0.8448275862068966,
Standardize (z-score),Select best 500 genes,Naive Bayes,0.118302,True,False,True,False,0.8311688311688312,0.8348457350272231,0.8901996370235935,0.8421052631578947,0.8275862068965517,
Standardize (z-score),Select best 500 genes,k-NN,0.125185,True,False,True,False,0.948051948051948,0.9301270417422868,0.9863883847549908,0.8947368421052632,0.9655172413793104,
Standardize (z-score),Select best 500 genes,K-TSP (Top-Scoring Pairs),3.021394,True,False,True,False,0.7532467532467533,0.8008166969147006,0.9147005444646098,0.8947368421052632,0.7068965517241379,
Standardize (z-score),Select best 500 genes,Nearest Shrunken Centroid,0.110198,True,False,True,False,0.8051948051948052,0.8352994555353902,0.8738656987295825,0.8947368421052632,0.7758620689655172,
